timestamp,price,return_1h,rolling_mean_3h,rolling_mean_6h,rolling_std_3h,future_price,target,predicted_price
2025-06-17 15:00:00+00:00,105428.5859375,-0.0010337687425641118,105546.96614583333,105895.44791666667,123.2816897205411,104966.6171875,0,105363.16753737397
2025-06-17 16:00:00+00:00,104966.6171875,-0.004381816808904815,105310.96354166667,105623.81901041667,303.1610074793581,104269.546875,0,104906.34759598545
2025-06-17 17:00:00+00:00,104269.546875,-0.0066408762250081965,104888.25,105309.640625,583.4800332125541,103595.9296875,0,104232.10649582266
2025-06-17 18:00:00+00:00,103595.9296875,-0.006460344440813004,104277.36458333333,104912.16536458333,685.3771903753124,103907.2265625,1,103589.45451477164
2025-06-17 19:00:00+00:00,103907.2265625,0.003004914149996374,103924.234375,104617.59895833333,337.13050601863705,104426.3515625,1,103942.68105691113
2025-06-17 20:00:00+00:00,104426.3515625,0.004996043270270034,103976.50260416667,104432.37630208333,419.5229434505125,104829.1796875,1,104521.87764986025
2025-06-17 21:00:00+00:00,104829.1796875,0.003857533266006241,104387.5859375,104332.47526041667,462.19743772066414,104427.140625,0,104905.05427357861
2025-06-17 22:00:00+00:00,104427.140625,-0.00383518275825967,104560.890625,104242.5625,232.34547864710916,104612.7734375,1,104390.35392689523
2025-06-17 23:00:00+00:00,104612.7734375,0.0017776299474350221,104623.03125,104299.76692708333,201.2157274716217,104273.34375,0,104584.21666320496
2025-06-18 00:00:00+00:00,104273.34375,-0.003244629468721505,104437.75260416667,104412.66927083333,169.9634924490056,104621.234375,1,104234.74095938714
2025-06-18 01:00:00+00:00,104621.234375,0.0033363332611073826,104502.45052083333,104531.67057291667,198.4573787922843,104842.8359375,1,104619.6440778476
2025-06-18 02:00:00+00:00,104842.8359375,0.00211813179058562,104579.13802083333,104601.08463541667,287.0704010891401,104796.71875,0,104868.52745674305
2025-06-18 03:00:00+00:00,104796.71875,-0.00043986970676268555,104753.59635416667,104595.67447916667,116.92505673472311,104952.953125,1,104762.36495422316
2025-06-18 04:00:00+00:00,104952.953125,0.0014908326984235387,104864.16927083333,104683.30989583333,80.27221384916568,105189.9921875,1,104914.85822386181
2025-06-18 05:00:00+00:00,105189.9921875,0.0022585268488604093,104979.88802083333,104779.51302083333,198.01544288497936,105455.4375,1,105179.01125648608
2025-06-18 06:00:00+00:00,105455.4375,0.0025234844777519694,105199.4609375,104976.52864583333,251.3759727971455,105453.8203125,0,105450.15331282867
2025-06-18 07:00:00+00:00,105453.8203125,-1.5335268985117168e-05,105366.41666666667,105115.29296875,152.79022043566346,105024.25,0,105408.63131916606
2025-06-18 08:00:00+00:00,105024.25,-0.004073539595123465,105311.16927083333,105145.52864583333,248.48069302363012,104975.828125,0,104951.82661348564
2025-06-18 09:00:00+00:00,104975.828125,-0.0004610542327129208,105151.29947916667,105175.38020833333,263.1070322989335,105003.40625,1,104928.15148056891
2025-06-18 10:00:00+00:00,105003.40625,0.0002627092873910275,105001.16145833333,105183.7890625,24.288861888782925,104724.359375,0,104951.32921376207
2025-06-18 11:00:00+00:00,104724.359375,-0.0026575030750490836,104901.19791666667,105106.18359375,153.7661881192609,104256.3828125,0,104672.98872377719
2025-06-18 12:00:00+00:00,104256.3828125,-0.0044686505154378775,104661.3828125,104906.34114583333,377.47256802557274,104860.6875,1,104218.01518772396
