timestamp,price,return_1h,rolling_mean_3h,rolling_mean_6h,rolling_std_3h,target,prediction
2025-06-20 11:00:00,103252.8984375,0.0004940254787244,103411.140625,104048.87890625,319.2566573987892,1,1
2025-06-20 12:00:00,103485.4453125,0.0022522067517627,103313.41927083331,103674.30598958331,151.1442055857679,1,0
2025-06-20 13:00:00,103734.3984375,0.0024056825020004,103490.9140625,103618.53515625,240.7965799589224,0,0
2025-06-20 14:00:00,103564.109375,-0.0016415872175958,103594.65104166669,103502.89583333331,127.25568617508488,0,0
2025-06-20 15:00:00,103118.671875,-0.0043010798112219,103472.39322916669,103392.90625,317.94447392099835,1,0
2025-06-20 16:00:00,103303.46875,0.0017920796654946,103328.75,103409.83203125,223.79230952543512,0,0
2025-06-20 17:00:00,103266.765625,-0.0003552942165845,103229.63541666669,103412.14322916669,97.83384143839292,1,0
2025-06-20 18:00:00,103514.109375,0.0023951921850462,103361.44791666669,103416.92057291669,133.4762918706133,0,0
2025-06-20 19:00:00,103508.875,-5.056677810977295e-05,103429.91666666669,103379.33333333331,141.3171839094282,1,0
2025-06-20 20:00:00,103554.390625,0.0004397267867126,103525.79166666669,103377.71354166669,24.905320389737167,0,0
2025-06-20 21:00:00,103417.359375,-0.0013232780297672,103493.54166666669,103427.49479166669,69.79057387975608,1,0
2025-06-20 22:00:00,103439.5078125,0.0002141655678877,103470.41927083331,103450.16796875,73.55970066111169,1,0
2025-06-20 23:00:00,103624.296875,0.0017864456860618,103493.72135416669,103509.75651041669,113.62267952123796,0,0
2025-06-21 00:00:00,103471.6484375,-0.0014730950375869,103511.81770833331,103502.6796875,98.7265270550877,1,0
2025-06-21 01:00:00,103790.890625,0.003085310733141,103628.9453125,103549.68229166669,159.67184958010156,1,0
2025-06-21 02:00:00,103872.875,0.0007898995230344,103711.8046875,103602.76302083331,211.98261189676091,0,0
2025-06-21 03:00:00,103852.0390625,-0.0002005907461404,103838.6015625,103675.20963541669,42.61201990886367,1,0
2025-06-21 04:00:00,103895.7578125,0.0004209715128817,103873.55729166669,103751.25130208331,21.867359621593184,0,0
2025-06-21 05:00:00,103826.7265625,-0.0006644279944959,103858.17447916669,103784.98958333331,34.9222117338894,0,0
2025-06-21 06:00:00,103594.0703125,-0.0022408127242646,103772.18489583331,103805.39322916669,158.06622651956974,0,0
2025-06-21 07:00:00,103528.0390625,-0.0006374037606671,103649.61197916669,103761.58463541669,156.89873554664462,1,0
2025-06-21 08:00:00,103602.328125,0.0007175743225962,103574.8125,103716.49348958331,40.71687252831224,0,0
2025-06-21 09:00:00,103571.5234375,-0.0002973358616307,103567.296875,103669.74088541669,37.32444339434635,0,0
2025-06-21 10:00:00,103218.0546875,-0.0034127985981909,103463.96875,103556.79036458331,213.5240660778647,0,0
2025-06-21 11:00:00,102703.7578125,-0.0049826251478685,103164.4453125,103369.62890625,436.35967824584674,0,0
2025-06-21 12:00:00,102276.6484375,-0.0041586538223824,102732.8203125,103150.05859375,471.3755440881971,1,1
2025-06-21 13:00:00,102852.40625,0.005629416111067,102610.9375,103037.453125,298.8912385352493,0,0
2025-06-21 14:00:00,101604.40625,-0.0121338921032778,102244.48697916669,102704.46614583331,624.6213009108704,1,1
2025-06-21 15:00:00,101821.953125,0.0021411165423743,102092.921875,102412.87109375,666.6663690388282,1,1
2025-06-21 16:00:00,102282.40625,0.0045221399793298,101902.921875,102256.9296875,346.17618903878275,1,0
2025-06-21 17:00:00,102907.671875,0.0061131297935219,102337.34375,102290.91536458331,544.9402698508079,0,0
2025-06-21 18:00:00,102409.4609375,-0.0048413391190617,102533.1796875,102313.05078125,330.4830135995271,1,0
2025-06-21 19:00:00,102459.1171875,0.0004848795174334,102592.08333333331,102247.50260416669,274.4331093626977,0,0
2025-06-21 20:00:00,102403.3046875,-0.0005447294641224,102423.9609375,102380.65234375,30.601409919382142,1,0
2025-06-21 21:00:00,102675.6875,0.0026599025620435,102512.703125,102522.94140625,143.88081407769255,1,0
2025-06-21 22:00:00,102880.3984375,0.0019937625204604,102653.13020833331,102622.60677083331,239.34543055541985,0,0
2025-06-21 23:00:00,102751.3828125,-0.0012540350441816,102769.15625,102596.55859375,103.50634421836337,0,0
2025-06-22 00:00:00,102491.3203125,-0.002530987835702,102707.70052083331,102610.20182291669,198.1831319570619,1,0
2025-06-22 01:00:00,102726.9296875,0.0022988227128075,102656.54427083331,102654.83723958331,143.6095614367645,0,0
2025-06-22 02:00:00,102205.046875,-0.0050802921306768,102474.43229166669,102621.79427083331,261.3509545256543,1,0
2025-06-22 03:00:00,102520.109375,0.0030826510982899,102484.02864583331,102595.86458333331,262.805596893634,1,0
2025-06-22 04:00:00,102781.7578125,0.0025521669757777,102502.3046875,102579.42447916669,288.76743502471635,0,0
2025-06-22 05:00:00,102766.828125,-0.000145256199327,102689.56510416669,102581.99869791669,146.94269972597726,0,0
2025-06-22 06:00:00,100866.9765625,-0.0184870117835019,102138.52083333331,102311.27473958331,1101.2149419659197,0,1
2025-06-22 07:00:00,99529.5078125,-0.0132597287594048,101054.4375,101778.37109375,1626.781148079711,0,1
2025-06-22 08:00:00,99182.046875,-0.0034910344192052,99859.51041666669,101274.53776041669,889.6197513670011,1,1
2025-06-22 09:00:00,99408.8125,0.0022863575833012,99373.45572916669,100755.98828125,176.40819625206072,1,1
2025-06-22 10:00:00,99566.6796875,0.0015880602889206,99385.84635416669,100220.14192708331,193.3421397516165,0,1
2025-06-22 11:00:00,99488.3359375,-0.0007868470681746,99487.94270833331,99673.7265625,78.9343283632828,0,0
2025-06-22 12:00:00,98914.84375,-0.0057644163217311,99323.28645833331,99348.37109375,355.8841388485937,1,0
2025-06-22 13:00:00,99740.65625,0.0083487216750519,99381.27864583331,99383.5625,423.1873332973264,0,0
2025-06-22 14:00:00,99235.078125,-0.0050689271958745,99296.859375,99392.40104166669,416.3583353647704,1,0
2025-06-22 15:00:00,100956.484375,0.0173467515975718,99977.40625,99650.34635416669,884.7868620519598,0,1
2025-06-22 16:00:00,100952.453125,-3.993057033391256e-05,100381.33854166669,99881.30859375,992.6926865131812,1,0
2025-06-22 17:00:00,101042.84375,0.0008953781924256,100983.92708333331,100140.39322916669,51.06312713158336,1,0
2025-06-22 18:00:00,101130.34375,0.0008659692933474,101041.88020833331,100509.64322916669,88.94922666956086,1,0
2025-06-22 19:00:00,101353.34375,0.0022050750717437,101175.51041666669,100778.42447916669,160.10179053750687,0,0
2025-06-22 20:00:00,101157.53125,-0.0019319786871856,101213.73958333331,101098.83333333331,121.66257662923728,1,0
2025-06-22 21:00:00,101188.46875,0.0003058348658544,101233.11458333331,101137.49739583331,105.2642941104208,1,0
2025-06-22 22:00:00,101841.09375,0.0064495985368886,101395.69791666669,101285.60416666669,386.0341545635089,1,0
