,timestamp,price,return_1h,rolling_mean_3h,rolling_mean_6h,rolling_std_3h,future_price,target,prediction
81,2025-06-19 07:00:00,104169.7578125,-0.0016614356526121,104431.5078125,104678.7109375,315.37630091946284,104158.4609375,0,0
82,2025-06-19 08:00:00,104158.4609375,-0.0001084467818417,104223.77864583331,104534.109375,103.50444672350632,103962.421875,0,1
83,2025-06-19 09:00:00,103962.421875,-0.0018821232642601,104096.88020833331,104370.51302083331,116.58124805592244,104550.8515625,1,1
84,2025-06-19 10:00:00,104550.8515625,0.0056600228898813,104223.91145833331,104327.70963541669,299.6251029050396,104368.09375,0,0
85,2025-06-19 11:00:00,104368.09375,-0.0017480279669529,104293.7890625,104258.78385416669,301.1698262130427,104317.65625,0,0
86,2025-06-19 12:00:00,104317.65625,-0.0004832655094842,104412.20052083331,104254.54036458331,122.69502381108984,104285.0546875,0,0
87,2025-06-19 13:00:00,104285.0546875,-0.0003125219993619,104323.6015625,104273.75651041669,41.83756124302432,104322.03125,1,1
88,2025-06-19 14:00:00,104322.03125,0.0003545720200348,104308.24739583331,104301.01822916669,20.204243270373777,104641.8828125,1,1
89,2025-06-19 15:00:00,104641.8828125,0.0030660020579305,104416.32291666669,104414.26171875,196.21357368907616,104678.21875,1,1
90,2025-06-19 16:00:00,104678.21875,0.0003472408611484,104547.37760416669,104435.48958333331,195.99951426128047,104723.1328125,1,1
91,2025-06-19 17:00:00,104723.1328125,0.0004290678904965,104681.078125,104494.66276041669,40.700401030487264,104797.375,1,1
92,2025-06-19 18:00:00,104797.375,0.0007089378010962,104732.90885416669,104574.61588541669,60.17666675312128,104633.9453125,0,1
93,2025-06-19 19:00:00,104633.9453125,-0.0015594826444841,104718.15104166669,104632.76432291669,81.82865769131982,104643.5546875,1,1
94,2025-06-19 20:00:00,104643.5546875,9.183802609458168e-05,104691.625,104686.3515625,91.70813430100988,104276.1640625,0,0
95,2025-06-19 21:00:00,104276.1640625,-0.0035108767672996,104517.88802083331,104625.3984375,209.3942192282836,104592.640625,1,1
96,2025-06-19 22:00:00,104592.640625,0.0030349846999579,104504.11979166669,104611.13541666669,199.05004718660905,104742.0859375,1,1
97,2025-06-19 23:00:00,104742.0859375,0.0014288320058368,104536.96354166669,104614.29427083331,237.89861623653184,105840.84375,1,1
98,2025-06-20 00:00:00,105840.84375,0.0104901272746815,105058.5234375,104788.20572916669,681.617399183461,106013.640625,1,0
99,2025-06-20 01:00:00,106013.640625,0.0016326105204542,105532.19010416669,105018.15494791669,689.6833589702285,106009.828125,0,0
100,2025-06-20 02:00:00,106009.828125,-3.596235331160269e-05,105954.77083333331,105245.8671875,98.68216164375848,105975.8515625,0,0
101,2025-06-20 03:00:00,105975.8515625,-0.0003205038919592,105999.7734375,105529.1484375,20.80446746955569,106016.109375,1,1
102,2025-06-20 04:00:00,106016.109375,0.0003798772258627,106000.59635416669,105766.39322916669,21.658533222570792,105990.3828125,0,0
103,2025-06-20 05:00:00,105990.3828125,-0.0002426665405066,105994.11458333331,105974.44270833331,20.38669791747116,105732.8828125,0,0
104,2025-06-20 06:00:00,105732.8828125,-0.0024294657040302,105913.125,105956.44921875,156.6234293475854,104069.0234375,0,0
105,2025-06-20 07:00:00,104069.0234375,-0.0157364419728399,105264.09635416669,105632.34635416669,1042.9410432103184,104257.9453125,1,1
106,2025-06-20 08:00:00,104257.9453125,0.0018153516652672,104686.6171875,105340.36588541669,911.0031214303598,103778.609375,0,0
107,2025-06-20 09:00:00,103778.609375,-0.0045975962413535,104035.19270833331,104974.15885416669,241.4521151734042,103201.9140625,0,0
108,2025-06-20 10:00:00,103201.9140625,-0.0055569766830863,103746.15625,104505.12630208331,528.7630889498986,103252.8984375,1,1
