timestamp,price,return_1h,rolling_mean_3h,rolling_mean_6h,rolling_std_3h,future_price
2025-06-20 20:00:00,103554.390625,0.0004397267867126686,103525.79166666667,103377.71354166667,24.905320389737167,103417.359375
2025-06-20 21:00:00,103417.359375,-0.001323278029767283,103493.54166666667,103427.49479166667,69.79057387975608,103439.5078125
2025-06-20 22:00:00,103439.5078125,0.00021416556788778074,103470.41927083333,103450.16796875,73.55970066111169,103624.296875
2025-06-20 23:00:00,103624.296875,0.0017864456860618994,103493.72135416667,103509.75651041667,113.62267952123797,103471.6484375
2025-06-21 00:00:00,103471.6484375,-0.001473095037586969,103511.81770833333,103502.6796875,98.7265270550877,103790.890625
2025-06-21 01:00:00,103790.890625,0.003085310733141,103628.9453125,103549.68229166667,159.67184958010156,103872.875
2025-06-21 02:00:00,103872.875,0.0007898995230344319,103711.8046875,103602.76302083333,211.98261189676094,103852.0390625
2025-06-21 03:00:00,103852.0390625,-0.0002005907461404277,103838.6015625,103675.20963541667,42.61201990886367,103895.7578125
2025-06-21 04:00:00,103895.7578125,0.0004209715128817848,103873.55729166667,103751.25130208333,21.867359621593184,103826.7265625
2025-06-21 05:00:00,103826.7265625,-0.000664427994495953,103858.17447916667,103784.98958333333,34.9222117338894,103594.0703125
2025-06-21 06:00:00,103594.0703125,-0.0022408127242646847,103772.18489583333,103805.39322916667,158.06622651956974,103528.0390625
2025-06-21 07:00:00,103528.0390625,-0.0006374037606671212,103649.61197916667,103761.58463541667,156.89873554664462,103602.328125
2025-06-21 08:00:00,103602.328125,0.0007175743225962261,103574.8125,103716.49348958333,40.71687252831224,103571.5234375
2025-06-21 09:00:00,103571.5234375,-0.0002973358616307209,103567.296875,103669.74088541667,37.32444339434635,103218.0546875
2025-06-21 10:00:00,103218.0546875,-0.0034127985981909914,103463.96875,103556.79036458333,213.5240660778647,102703.7578125
2025-06-21 11:00:00,102703.7578125,-0.0049826251478685135,103164.4453125,103369.62890625,436.35967824584674,102276.6484375
2025-06-21 12:00:00,102276.6484375,-0.004158653822382452,102732.8203125,103150.05859375,471.3755440881971,102852.40625
2025-06-21 13:00:00,102852.40625,0.005629416111067043,102610.9375,103037.453125,298.8912385352493,101604.40625
2025-06-21 14:00:00,101604.40625,-0.012133892103277866,102244.48697916667,102704.46614583333,624.6213009108704,101821.953125
2025-06-21 15:00:00,101821.953125,0.002141116542374366,102092.921875,102412.87109375,666.6663690388282,102282.40625
2025-06-21 16:00:00,102282.40625,0.00452213997932982,101902.921875,102256.9296875,346.17618903878275,102907.671875
2025-06-21 17:00:00,102907.671875,0.006113129793521965,102337.34375,102290.91536458333,544.9402698508079,102409.4609375
2025-06-21 18:00:00,102409.4609375,-0.004841339119061705,102533.1796875,102313.05078125,330.4830135995271,102459.1171875
2025-06-21 19:00:00,102459.1171875,0.00048487951743347857,102592.08333333333,102247.50260416667,274.4331093626977,102403.3046875
2025-06-21 20:00:00,102403.3046875,-0.0005447294641224287,102423.9609375,102380.65234375,30.601409919382146,102675.6875
2025-06-21 21:00:00,102675.6875,0.0026599025620435146,102512.703125,102522.94140625,143.88081407769255,102880.3984375
2025-06-21 22:00:00,102880.3984375,0.0019937625204604625,102653.13020833333,102622.60677083333,239.34543055541985,102751.3828125
2025-06-21 23:00:00,102751.3828125,-0.001254035044181645,102769.15625,102596.55859375,103.50634421836337,102491.3203125
2025-06-22 00:00:00,102491.3203125,-0.0025309878357020477,102707.70052083333,102610.20182291667,198.1831319570619,102726.9296875
2025-06-22 01:00:00,102726.9296875,0.002298822712807569,102656.54427083333,102654.83723958333,143.6095614367645,102205.046875
2025-06-22 02:00:00,102205.046875,-0.0050802921306768445,102474.43229166667,102621.79427083333,261.3509545256543,102520.109375
2025-06-22 03:00:00,102520.109375,0.003082651098289979,102484.02864583333,102595.86458333333,262.805596893634,102781.7578125
2025-06-22 04:00:00,102781.7578125,0.0025521669757777588,102502.3046875,102579.42447916667,288.76743502471635,102766.828125
